"","location","size","wealth","gender","age","education"
"927",7,4,1,1,40,0
"928",7,4,2,1,30,2
"929",7,5,1,1,32,1
"930",7,9,3,1,26,2
"931",7,5,1,1,76,0
"932",7,4,1,2,49,0
"933",7,6,1,1,41,1
"934",7,2,2,2,30,0
"935",7,5,1,1,47,2
"936",7,5,2,2,34,1
"937",15,4,1,1,48,2
"938",15,4,1,2,24,1
"939",15,1,2,1,29,1
"940",15,6,1,2,57,0
"941",15,4,1,2,27,1
"942",15,9,1,2,61,0
"943",15,1,1,1,31,2
"944",15,3,1,2,60,1
"945",15,5,1,2,29,1
"946",15,4,2,2,35,2
"947",15,2,2,1,64,1
"948",15,11,2,2,33,0
"949",15,4,1,2,45,0
"950",15,3,1,2,20,1
"951",15,11,2,1,56,0
"952",15,7,1,1,25,2
"953",15,6,1,2,36,1
"954",15,7,1,2,32,0
"955",15,3,2,1,46,2
"956",15,3,2,1,92,0
"957",15,10,1,1,26,2
"958",15,8,1,1,60,2
"959",15,10,3,1,41,2
"960",15,4,1,1,33,0
"961",15,4,1,2,52,2
"962",15,5,1,1,24,2
"963",15,8,1,1,46,2
"964",15,3,2,1,38,0
"965",15,4,1,2,30,0
"966",15,4,1,2,42,1
"967",2,5,1,1,26,0
"968",2,7,1,2,60,0
"969",2,7,1,2,43,0
"970",2,5,1,2,30,0
"971",2,5,1,1,55,0
"972",2,2,1,1,65,0
"973",2,2,2,1,72,0
"974",2,6,2,2,27,0
"975",2,5,1,1,43,0
"976",2,8,1,2,36,0
"977",2,3,1,2,38,0
"978",2,5,1,1,42,0
"979",2,5,1,1,31,0
"980",2,6,1,1,36,0
"981",2,7,1,1,43,0
"982",2,3,1,1,32,1
"983",2,2,2,2,56,0
"984",2,3,1,1,55,0
"985",2,8,2,2,47,0
"986",2,3,1,2,37,0
"987",2,7,2,2,51,0
"988",2,5,2,1,23,1
"989",2,3,1,1,21,0
"990",2,6,1,1,36,0
"991",2,6,1,1,30,0
"992",2,5,2,2,65,0
"993",2,1,1,2,65,0
"994",2,2,1,1,57,0
"995",2,4,2,2,30,0
"996",2,5,1,1,31,0
"997",10,6,3,2,26,0
"998",10,1,3,1,41,1
"999",10,2,3,1,28,1
"1000",10,4,3,1,50,2
"1001",10,4,3,2,40,0
"1002",10,2,3,1,25,2
"1003",10,6,1,1,54,2
"1004",10,6,2,1,43,1
"1005",10,5,3,2,21,1
"1006",10,6,1,1,34,1
"1007",10,1,3,1,31,0
"1008",10,1,1,2,54,1
"1009",10,4,3,1,81,0
"1010",10,1,2,1,58,0
"1011",10,3,3,1,43,2
"1012",10,1,3,1,63,2
"1013",10,1,1,1,38,1
"1014",10,4,4,1,25,0
"1015",10,1,3,1,59,0
"1016",10,7,1,2,29,0
"1017",10,2,1,1,79,0
"1018",10,2,1,2,41,1
"1019",10,4,3,1,33,0
"1020",8,8,1,1,33,1
"1021",8,6,1,1,35,2
"1022",8,7,2,1,37,1
"1023",8,2,1,2,62,0
"1024",8,9,3,1,38,0
"1025",8,7,2,1,75,0
"1026",8,5,3,1,32,0
"1027",8,3,1,1,57,0
"1028",8,4,1,2,78,0
"1029",8,3,1,1,37,1
"1030",8,6,1,1,30,0
"1031",8,5,2,2,30,0
"1032",8,8,3,1,36,0
"1033",8,5,1,1,55,0
"1034",8,3,2,1,30,1
"1035",8,5,1,1,28,0
"1036",8,7,1,1,35,1
"1037",8,5,1,1,56,1
"1038",8,9,2,1,38,1
"1039",8,7,1,1,58,0
"1040",8,7,3,1,31,0
"1041",8,7,2,1,70,0
"1042",8,2,2,1,72,0
"1043",8,5,2,1,75,0
"1044",8,2,1,1,59,0
"1045",8,4,1,2,79,0
"1046",8,2,1,2,58,0
"1047",8,8,2,1,31,0
"1048",8,8,2,1,40,0
"1049",8,9,1,1,42,0
"1050",10,6,3,1,45,2
"1051",10,7,2,1,45,1
"1052",10,16,2,2,40,1
"1053",10,3,3,1,40,2
"1054",10,10,2,2,44,2
"1055",10,7,2,1,32,2
"1056",10,3,2,2,75,0
"1057",10,3,1,2,73,0
"1058",10,2,2,1,22,2
"1059",10,14,2,2,70,0
"1060",10,3,1,2,68,0
"1061",10,5,2,1,44,0
"1062",10,5,3,1,31,2
"1063",10,7,4,2,28,2
"1064",10,5,1,1,35,1
"1065",10,8,3,1,48,2
"1066",10,2,3,1,56,2
"1067",10,7,2,1,62,2
"1068",10,7,3,2,32,0
"1069",10,13,2,2,47,2
"1070",10,5,3,2,44,0
"1071",10,5,2,1,31,2
"1072",10,6,1,1,52,2
"1073",10,4,3,2,60,0
"1074",10,4,3,2,24,0
"1075",10,10,2,1,46,2
"1076",10,6,2,1,54,2
"1077",10,2,2,2,36,0
"1078",10,7,4,2,42,2
"1079",13,8,1,1,51,0
"1080",13,6,1,1,39,1
"1081",13,5,1,1,60,0
"1082",13,4,1,2,23,1
"1083",13,7,1,1,65,0
"1084",13,4,1,1,26,1
"1085",13,3,4,2,52,0
"1086",13,3,2,2,48,0
"1087",13,6,1,1,45,0
"1088",13,2,1,2,46,0
"1089",13,3,1,1,60,0
"1090",13,4,3,1,32,2
"1091",13,1,1,1,53,1
"1092",13,4,1,1,49,1
"1093",13,6,1,2,70,0
"1094",13,3,2,1,26,2
"1095",13,3,1,1,67,1
"1096",13,6,2,1,32,2
"1097",13,3,1,2,21,1
"1098",13,4,2,1,36,2
"1099",13,5,1,1,28,0
"1100",13,1,1,1,37,2
"1101",13,1,2,1,22,1
"1102",13,2,1,1,20,2
"1103",13,4,1,1,27,1
"1104",13,6,1,1,44,1
"1105",13,3,1,2,17,1
"1106",13,4,1,1,28,2
"1107",13,7,2,1,65,0
"1108",13,4,2,2,22,1
"1109",13,5,1,1,50,0
"1110",10,5,3,2,58,0
"1111",10,4,2,1,28,2
"1112",10,4,2,2,54,0
"1113",10,5,3,2,54,0
"1114",10,1,1,1,60,1
"1115",10,6,2,1,42,2
"1116",10,2,1,1,19,1
"1117",10,5,2,2,35,0
"1118",10,3,2,1,50,2
"1119",10,3,4,1,42,2
"1120",10,7,2,1,40,2
"1121",10,3,3,2,28,2
"1122",10,7,2,2,39,1
"1123",10,5,3,1,31,2
"1124",10,4,1,1,27,1
"1125",10,6,4,1,50,2
"1126",10,4,4,1,66,1
"1127",10,3,3,1,27,3
"1128",10,4,1,2,70,0
"1129",10,1,3,1,32,2
"1130",10,12,5,2,37,2
"1131",10,8,4,1,44,2
"1132",10,3,2,1,22,1
"1133",10,8,2,1,45,2
"1134",10,3,5,1,38,3
"1135",10,4,5,2,55,2
"1136",10,4,3,2,25,2
"1137",10,7,4,1,48,2
"1138",10,9,3,1,52,2
"1139",10,12,4,1,56,2
"1140",2,1,5,1,38,3
"1141",2,6,4,2,25,2
"1142",2,8,3,1,87,0
"1143",2,4,4,2,35,2
"1144",2,1,3,1,20,2
"1145",2,4,3,1,29,1
"1146",2,7,2,2,39,2
"1147",2,5,2,2,36,0
"1148",2,5,3,2,37,1
"1149",2,2,4,1,23,3
"1150",2,6,2,1,30,2
"1151",2,1,5,1,24,3
"1152",2,2,3,2,35,0
"1153",2,7,4,1,47,2
"1154",2,3,3,2,46,0
"1155",2,8,2,2,22,2
"1156",2,2,2,1,18,2
"1157",2,4,3,1,31,2
"1158",2,5,3,2,30,0
"1159",2,3,2,1,30,2
"1160",2,8,3,2,45,2
"1161",2,1,2,2,83,0
"1162",2,5,3,2,31,1
"1163",2,5,2,2,45,2
"1164",2,4,2,2,57,0
"1165",2,8,1,2,54,0
"1166",2,2,3,2,24,0
"1167",2,1,4,1,28,3
"1168",2,3,1,1,68,1
"1169",15,5,1,1,49,0
"1170",15,6,1,1,42,1
"1171",15,9,1,1,40,0
"1172",15,4,1,1,78,1
"1173",15,4,1,2,42,0
"1174",15,5,1,1,55,0
"1175",15,3,1,1,23,0
"1176",15,2,1,1,27,2
"1177",15,6,1,1,50,0
"1178",15,7,1,1,58,2
"1179",15,8,1,1,33,1
"1180",15,8,2,1,15,1
"1181",15,4,1,1,25,1
"1182",15,2,1,1,65,0
"1183",15,3,1,1,22,1
"1184",15,8,1,1,55,2
"1185",15,7,1,1,24,0
"1186",15,3,1,2,46,0
"1187",15,1,1,2,80,0
"1188",15,2,1,1,35,0
"1189",15,11,1,1,63,0
"1190",15,8,1,2,54,1
"1191",15,10,1,1,45,0
"1192",15,5,1,1,26,0
"1193",15,2,1,1,61,0
"1194",15,5,2,1,47,2
"1195",14,4,2,2,52,0
"1196",14,3,2,1,58,1
"1197",14,6,3,1,42,2
"1198",14,5,2,1,43,2
"1199",14,4,1,1,24,1
"1200",14,7,1,1,55,0
"1201",14,6,2,2,64,0
"1202",14,8,1,1,25,1
"1203",14,5,1,1,31,0
"1204",14,9,2,1,69,1
"1205",14,6,1,1,65,0
"1206",14,2,2,2,55,0
"1207",14,9,3,1,28,0
"1208",14,7,2,1,36,0
"1209",14,8,2,1,48,2
"1210",14,6,1,1,39,1
"1211",14,8,1,1,44,2
"1212",14,5,1,1,56,2
"1213",14,8,3,1,42,2
"1214",14,9,2,1,29,0
"1215",14,4,1,2,75,0
"1216",14,4,3,1,71,2
"1217",14,3,1,2,45,0
"1218",14,5,1,1,30,1
"1219",14,2,1,2,71,0
"1220",14,7,2,1,55,2
"1221",14,8,2,1,50,2
"1222",14,7,2,1,37,1
"1223",14,2,1,1,76,1
"1224",3,4,1,2,44,0
"1225",3,2,1,1,58,0
"1226",3,3,2,2,53,0
"1227",3,2,2,2,23,1
"1228",3,2,3,2,34,1
"1229",3,9,2,2,60,0
"1230",3,4,1,1,34,0
"1231",3,3,1,1,30,0
"1232",3,3,1,1,37,2
"1233",3,2,2,2,68,0
"1234",3,3,2,2,43,0
"1235",3,6,3,1,29,2
"1236",3,2,3,2,16,0
"1237",3,2,1,2,25,1
"1238",3,3,1,1,19,1
"1239",3,7,3,1,44,2
"1240",3,3,2,2,68,0
"1241",3,3,2,2,23,2
"1242",3,7,4,2,48,0
"1243",3,3,3,2,48,0
"1244",3,1,2,1,39,2
"1245",3,2,2,2,57,0
"1246",3,1,2,1,42,1
"1247",3,1,1,2,25,0
"1248",3,3,2,1,42,1
"1249",3,6,3,2,20,1
"1250",3,7,2,1,33,2
"1251",3,5,2,2,36,0
"1252",3,4,2,2,60,0
"1253",9,9,3,1,23,2
"1254",9,5,2,1,28,1
"1255",9,3,3,1,32,2
"1256",9,4,3,1,41,1
"1257",9,8,4,1,32,2
"1258",9,4,1,2,48,0
"1259",9,7,4,1,46,2
"1260",9,2,3,1,40,2
"1261",9,14,4,1,33,1
"1262",9,4,3,1,55,2
"1263",9,6,4,1,36,2
"1264",9,7,4,1,32,1
"1265",9,4,2,1,27,2
"1266",9,4,3,1,27,1
"1267",9,5,5,1,47,2
"1268",9,4,3,1,24,2
"1269",9,4,5,1,42,2
"1270",9,7,3,1,37,1
"1271",9,1,2,1,75,0
"1272",9,5,5,2,40,3
"1273",9,2,3,1,29,1
"1274",9,8,4,1,53,0
"1275",9,4,3,1,46,2
"1276",9,13,4,1,49,2
"1277",9,8,2,2,39,0
"1278",9,3,3,1,38,2
"1279",9,10,4,1,52,2
"1280",9,10,4,1,45,1
"1281",9,1,4,1,35,1
"1282",9,7,3,1,51,1
"1283",4,6,1,1,34,0
"1284",4,4,1,2,70,0
"1285",4,7,1,1,30,1
"1286",4,4,1,1,76,1
"1287",4,3,2,2,30,0
"1288",4,1,2,2,36,1
"1289",4,6,1,1,48,0
"1290",4,1,1,2,72,0
"1291",4,5,1,1,34,1
"1292",4,7,1,1,31,0
"1293",4,2,2,1,72,0
"1294",4,6,1,1,31,1
"1295",4,4,1,1,35,2
"1296",4,4,1,1,40,0
"1297",4,4,2,2,41,1
"1298",4,4,3,1,41,1
"1299",4,2,1,2,97,0
"1300",4,2,1,1,70,0
"1301",4,4,1,1,59,0
"1302",4,3,1,1,25,1
"1303",4,7,1,1,31,1
"1304",4,3,2,1,52,0
"1305",4,5,1,2,39,0
"1306",4,4,1,1,41,0
"1307",4,3,1,2,60,0
"1308",4,1,1,2,70,0
"1309",4,4,1,1,35,0
"1310",4,2,1,1,34,0
"1311",4,4,2,1,30,1
"1312",4,1,1,2,51,0
"1313",1,3,3,2,84,0
"1314",1,7,4,1,38,0
"1315",1,6,4,2,23,1
"1316",1,4,4,1,37,1
"1317",1,4,4,2,87,2
"1318",1,4,4,2,75,0
"1319",1,5,3,2,29,2
"1320",1,6,4,1,46,2
"1321",1,5,5,1,34,0
"1322",1,3,3,2,38,0
"1323",1,3,4,2,38,1
"1324",1,4,4,2,25,2
"1325",1,3,5,1,24,2
"1326",1,1,4,2,18,2
"1327",1,5,4,1,31,2
"1328",1,4,4,2,28,2
"1329",1,1,4,1,17,1
"1330",1,2,3,1,24,3
"1331",1,4,4,1,33,0
"1332",1,3,3,1,43,1
"1333",1,4,4,1,29,2
"1334",1,2,4,2,58,0
"1335",1,2,4,2,29,0
"1336",1,1,4,1,23,2
"1337",1,4,3,2,27,2
"1338",1,2,4,2,23,2
"1339",1,4,5,2,29,2
"1340",1,3,4,1,30,2
"1341",7,22,1,1,48,2
"1342",7,6,1,2,70,0
"1343",7,4,2,1,30,2
"1344",7,7,1,1,52,2
"1345",7,2,2,1,33,2
"1346",7,6,2,1,40,0
"1347",7,9,1,2,35,2
"1348",7,5,1,2,44,0
"1349",7,5,2,2,50,0
"1350",7,8,2,2,30,1
"1351",7,5,3,2,46,0
"1352",7,4,1,2,42,0
"1353",7,15,3,1,43,2
"1354",7,6,3,2,38,2
"1355",7,7,2,1,44,2
"1356",7,7,1,2,55,0
"1357",7,7,2,2,30,0
"1358",7,7,1,2,33,0
"1359",7,5,2,2,32,0
"1360",7,7,2,1,37,2
"1361",7,3,1,1,24,2
"1362",7,8,1,2,36,0
"1363",7,12,1,2,55,1
"1364",7,11,1,1,78,2
"1365",7,9,1,2,22,0
"1366",7,6,1,1,29,1
"1367",7,6,1,2,35,0
"1368",7,5,3,1,52,2
"1369",7,14,2,2,33,0
"1370",7,4,2,2,40,0
"1371",10,5,1,1,43,0
"1372",10,7,2,1,42,2
"1373",10,6,3,1,49,0
"1374",10,3,3,1,26,2
"1375",10,9,1,1,36,1
"1376",10,2,2,1,57,2
"1377",10,4,2,1,29,2
"1378",10,6,2,1,40,2
"1379",10,1,1,2,56,1
"1380",10,2,2,1,66,3
"1381",10,5,3,1,42,2
"1382",10,6,2,2,35,0
"1383",10,8,3,1,53,2
"1384",10,1,1,2,73,0
"1385",10,2,3,1,35,0
"1386",10,8,2,1,38,2
"1387",10,6,1,1,45,1
"1388",10,6,2,2,32,1
"1389",10,9,2,2,52,1
"1390",10,2,2,1,40,0
"1391",10,7,2,1,24,2
"1392",10,6,1,1,39,1
"1393",10,11,3,1,46,2
"1394",10,3,3,1,32,1
"1395",10,8,2,1,42,2
"1396",10,22,3,1,27,2
"1397",10,4,1,2,60,0
"1398",10,1,1,1,53,1
"1399",6,3,1,1,68,0
"1400",6,2,1,1,46,2
"1401",6,5,2,2,37,0
"1402",6,6,3,2,30,0
"1403",6,7,1,1,48,1
"1404",6,7,2,1,47,3
"1405",6,3,3,1,43,2
"1406",6,6,1,2,35,0
"1407",6,1,1,1,53,2
"1408",6,2,1,2,27,0
"1409",6,2,2,2,42,1
"1410",6,1,2,1,29,2
"1411",6,9,1,1,41,1
"1412",6,8,2,1,83,2
"1413",6,3,1,1,33,2
"1414",6,3,1,2,54,1
"1415",6,3,2,1,33,2
"1416",6,5,1,1,31,1
"1417",6,5,2,1,33,2
"1418",6,4,1,2,77,0
"1419",6,3,1,1,65,0
"1420",6,2,1,2,50,0
"1421",6,4,1,1,32,2
"1422",6,7,1,1,59,1
"1423",6,7,1,1,48,2
"1424",11,3,4,1,33,0
"1425",11,2,4,1,32,0
"1426",11,1,5,1,36,2
"1427",11,6,4,1,46,0
"1428",11,4,5,2,22,0
"1429",11,5,5,2,25,1
"1430",11,7,5,2,45,0
"1431",11,9,5,1,56,2
"1432",11,6,3,1,46,1
"1433",11,1,4,1,75,2
"1434",11,5,3,2,39,2
"1435",11,4,5,2,54,1
"1436",11,5,4,2,27,1
"1437",11,5,4,2,52,0
"1438",11,3,4,2,23,0
"1439",11,5,4,2,78,0
"1440",11,8,5,1,72,0
"1441",11,9,5,2,35,2
"1442",11,2,5,1,23,0
"1443",11,7,4,2,37,0
"1444",11,4,5,1,47,1
"1445",11,9,5,1,45,2
"1446",11,4,4,1,26,1
"1447",11,7,5,1,41,3
"1448",11,7,5,1,46,2
"1449",11,7,3,2,36,1
"1450",11,5,5,2,23,1
"1451",11,9,4,1,52,2
"1452",11,9,4,1,32,0
"1453",11,5,4,2,23,1
"1454",4,1,2,1,36,1
"1455",4,1,1,1,38,1
"1456",4,6,1,1,30,1
"1457",4,5,1,1,37,0
"1458",4,8,1,1,47,0
"1459",4,1,1,1,37,2
"1460",4,4,1,1,26,0
"1461",4,2,1,2,97,0
"1462",4,2,1,2,70,0
"1463",4,1,1,1,41,0
"1464",4,4,1,2,55,0
"1465",4,1,1,1,65,0
"1466",4,2,1,1,71,0
"1467",4,5,1,1,44,0
"1468",4,1,1,2,73,0
"1469",4,5,1,1,32,0
"1470",4,6,1,1,42,0
"1471",4,2,3,1,44,0
"1472",4,3,1,1,35,0
"1473",4,3,1,2,29,0
"1474",4,12,1,1,40,1
"1475",4,5,1,1,56,0
"1476",4,3,1,1,52,1
"1477",4,3,1,1,35,1
"1478",4,1,1,2,61,0
"1479",4,5,1,1,40,0
"1480",4,1,1,1,29,1
"1481",4,4,1,1,41,0
"1482",12,4,3,2,33,1
"1483",12,8,3,2,54,0
"1484",12,3,2,2,21,1
"1485",12,3,2,2,31,0
"1486",12,4,3,2,68,0
"1487",12,3,2,1,24,2
"1488",12,4,1,2,50,0
"1489",12,6,1,2,65,0
"1490",12,6,3,1,75,0
"1491",12,3,2,1,28,1
"1492",12,4,2,1,39,1
"1493",12,2,1,2,65,0
"1494",12,9,2,2,31,0
"1495",12,1,2,1,53,1
"1496",12,4,2,2,30,0
"1497",12,1,1,1,79,0
"1498",12,3,2,1,42,0
"1499",12,6,2,1,50,0
"1500",12,2,2,2,35,0
"1501",12,6,1,2,33,0
"1502",12,5,3,2,40,0
"1503",12,6,1,2,30,2
"1504",12,4,3,2,70,0
"1505",12,1,2,1,45,2
"1506",12,8,1,1,46,1
"1507",12,4,2,1,24,2
"1508",15,3,1,1,42,2
"1509",15,5,1,1,35,1
"1510",15,4,1,2,27,1
"1511",15,5,2,2,57,0
"1512",15,4,1,1,37,1
"1513",15,5,1,2,53,0
"1514",15,5,1,1,39,2
"1515",15,7,1,2,32,1
"1516",15,12,1,2,42,0
"1517",15,8,3,1,36,0
"1518",15,4,1,2,42,1
"1519",15,6,1,1,37,1
"1520",15,5,1,1,53,2
"1521",15,5,2,1,26,1
"1522",15,12,1,1,49,1
"1523",15,2,1,1,60,2
"1524",15,3,1,1,33,1
"1525",15,4,1,1,55,1
"1526",15,4,1,1,49,2
"1527",15,4,1,2,39,0
"1528",15,4,1,1,65,1
"1529",15,7,1,1,56,1
"1530",15,7,1,2,33,0
"1531",15,5,2,2,42,0
"1532",15,8,1,1,55,2
"1533",15,6,1,2,67,0
"1534",15,1,1,1,84,0
"1535",15,4,1,2,35,1
"1536",15,3,1,1,31,2
"1537",15,6,1,2,49,1
"1538",12,5,3,1,35,1
"1539",12,5,3,1,65,2
"1540",12,7,3,1,46,2
"1541",12,4,1,1,39,0
"1542",12,4,3,1,63,0
"1543",12,4,1,1,32,1
"1544",12,6,2,1,82,0
"1545",12,2,1,2,59,0
"1546",12,3,2,2,53,0
"1547",12,4,2,1,33,0
"1548",12,7,3,1,45,2
"1549",12,1,1,2,89,0
"1550",12,9,2,2,97,0
"1551",12,2,1,2,68,2
"1552",12,10,3,1,50,2
"1553",12,3,2,1,80,0
"1554",12,6,3,2,80,0
"1555",12,3,3,1,75,1
"1556",12,6,1,1,27,2
"1557",12,7,1,2,65,0
"1558",12,6,2,1,62,1
"1559",12,5,1,1,54,2
"1560",12,6,2,1,39,1
"1561",12,9,3,1,51,2
"1562",12,4,2,2,60,0
"1563",12,10,3,1,47,2
"1564",12,8,2,1,39,2
"1565",12,7,1,1,61,0
"1566",12,8,3,2,54,0
"1567",12,5,2,1,28,2
"1568",12,7,4,1,35,2
"1569",12,4,5,2,42,2
"1570",12,6,4,1,32,2
"1571",12,6,5,2,36,2
"1572",12,7,3,2,36,1
"1573",12,9,4,2,34,2
"1574",12,4,3,1,32,1
"1575",12,9,4,2,51,2
"1576",12,12,4,1,43,2
"1577",12,4,4,1,26,2
"1578",12,5,5,1,47,2
"1579",12,2,3,2,23,2
"1580",12,6,3,2,25,2
"1581",12,10,4,2,51,2
"1582",12,10,4,1,45,2
"1583",12,4,3,2,48,1
"1584",12,13,3,2,55,0
"1585",12,6,3,2,39,2
"1586",12,16,3,1,76,2
"1587",12,8,5,2,44,1
"1588",12,4,4,1,39,1
"1589",12,9,4,1,52,2
"1590",12,5,4,1,34,2
"1591",12,2,3,1,23,2
"1592",12,3,4,2,43,0
"1593",12,6,3,1,58,2
"1594",12,7,3,2,50,0
"1595",12,8,3,1,33,2
"1596",12,4,4,2,85,0
"1597",12,7,4,1,42,2
"1598",1,6,3,1,62,0
"1599",1,5,3,1,28,2
"1600",1,4,3,1,60,0
"1601",1,11,2,1,62,0
"1602",1,4,1,1,52,0
"1603",1,5,2,1,43,0
"1604",1,4,1,1,42,1
"1605",1,7,1,1,40,1
"1606",1,4,2,1,61,0
"1607",1,13,1,2,31,2
"1608",1,9,1,1,76,1
"1609",1,4,3,1,41,2
"1610",1,2,1,1,72,0
"1611",1,5,2,1,35,0
"1612",1,5,3,2,50,0
"1613",1,10,1,2,51,0
"1614",1,8,3,1,38,2
"1615",1,10,1,1,41,0
"1616",1,3,1,1,21,2
"1617",1,8,2,2,38,0
"1618",1,7,3,2,33,0
"1619",1,6,3,2,42,0
"1620",1,7,2,2,62,0
"1621",1,4,1,2,24,1
"1622",1,6,1,2,30,0
"1623",1,1,1,1,35,0
"1624",1,1,1,1,33,1
"1625",1,2,2,1,42,1
"1626",1,5,2,2,52,0
"1627",1,4,2,1,75,0
"1628",9,4,5,1,49,3
"1629",9,1,4,1,27,2
"1630",9,14,4,2,53,0
"1631",9,1,4,2,31,2
"1632",9,1,4,1,21,2
"1633",9,4,4,2,30,3
"1634",9,2,4,1,32,2
"1635",9,2,4,2,33,0
"1636",9,5,4,1,27,2
"1637",9,7,4,1,33,3
"1638",9,2,4,2,20,1
"1639",9,1,4,1,31,2
"1640",9,7,4,1,35,3
"1641",9,3,4,1,27,2
"1642",9,4,4,2,41,0
"1643",9,4,4,2,27,1
"1644",9,15,5,2,47,2
"1645",9,1,4,1,31,3
"1646",9,3,4,1,55,3
"1647",9,3,4,2,25,1
"1648",9,1,5,1,41,2
"1649",9,1,3,1,24,3
"1650",9,5,3,2,45,0
"1651",9,1,5,2,29,2
"1652",9,1,4,1,26,1
"1653",9,1,4,1,27,3
"1654",3,3,3,2,25,2
"1655",3,1,1,1,52,0
"1656",3,3,3,2,32,1
"1657",3,6,2,2,33,0
"1658",3,6,3,2,25,1
"1659",3,3,3,1,35,1
"1660",3,3,2,2,33,0
"1661",3,1,2,1,48,1
"1662",3,4,1,2,22,0
"1663",3,9,2,1,20,2
"1664",3,4,3,2,76,0
"1665",3,3,2,2,24,1
"1666",3,1,3,1,33,1
"1667",3,5,3,2,34,2
"1668",3,3,1,2,65,0
"1669",3,6,1,2,31,0
"1670",3,3,4,2,27,1
"1671",3,5,3,1,36,0
"1672",3,4,3,2,41,0
"1673",3,4,2,1,43,1
"1674",3,2,2,2,82,0
"1675",3,2,3,1,44,1
"1676",3,9,4,2,17,2
"1677",3,7,4,1,56,2
"1678",3,7,1,2,38,0
"1679",3,2,3,2,27,0
"1680",3,10,2,1,47,1
"1681",3,1,3,1,65,0
"1682",3,3,3,2,40,1
"1683",3,1,4,1,34,2
"1684",3,1,3,1,35,0
"1685",3,6,2,1,29,2
"1686",3,3,3,1,73,2
"1687",3,4,1,2,28,0
"1688",3,2,2,2,48,0
"1689",3,4,2,2,32,1
"1690",3,3,1,1,72,2
"1691",3,3,2,2,70,0
"1692",3,1,1,1,30,0
"1693",3,2,2,2,60,0
"1694",3,7,2,2,30,0
"1695",3,2,3,2,20,0
"1696",3,3,1,1,61,0
"1697",3,4,1,1,24,2
"1698",3,7,1,2,41,0
"1699",3,1,3,1,37,2
"1700",3,3,3,1,39,2
"1701",3,4,3,1,30,1
"1702",3,14,5,1,59,3
"1703",3,1,2,1,31,1
"1704",3,1,3,2,53,0
"1705",3,4,1,2,50,1
"1706",3,2,2,1,33,0
"1707",3,3,1,1,47,0
"1708",3,3,2,1,34,1
"1709",3,2,2,1,32,0
"1710",3,3,1,1,65,0
"1711",3,1,3,1,25,2
"1712",2,8,2,2,50,0
"1713",2,3,1,2,23,0
"1714",2,7,1,2,27,0
"1715",2,4,1,2,37,0
"1716",2,2,1,1,36,1
"1717",2,4,3,2,32,1
"1718",2,7,3,2,32,0
"1719",2,12,1,2,41,0
"1720",2,3,3,1,31,0
"1721",2,8,2,2,50,1
"1722",2,5,1,2,36,0
"1723",2,11,2,1,53,0
"1724",2,3,2,2,23,1
"1725",2,2,1,2,30,1
"1726",2,4,1,2,35,1
"1727",2,6,2,1,58,2
"1728",2,2,1,2,60,0
"1729",2,1,2,1,33,1
"1730",2,3,2,1,62,0
"1731",2,3,2,2,24,2
"1732",2,5,2,1,71,1
"1733",2,3,2,1,30,1
"1734",2,4,2,1,68,1
"1735",2,1,1,1,29,1
"1736",2,8,3,1,43,2
"1737",2,4,1,1,28,1
"1738",2,2,3,1,60,0
"1739",2,4,1,2,69,0
"1740",2,4,1,2,60,0
"1741",2,5,2,2,50,0
"1742",2,5,2,2,25,0
"1743",15,8,2,1,32,2
"1744",15,4,1,1,25,2
"1745",15,9,2,2,35,2
"1746",15,9,2,1,53,2
"1747",15,4,2,1,25,0
"1748",15,2,1,1,36,1
"1749",15,1,2,1,64,0
"1750",15,8,2,1,37,1
"1751",15,6,3,2,39,1
"1752",15,4,1,1,27,1
"1753",15,4,2,1,52,0
"1754",15,6,1,1,30,0
"1755",15,6,2,1,37,1
"1756",15,6,2,1,36,1
"1757",15,2,2,1,28,2
"1758",15,5,2,1,58,1
"1759",15,2,2,1,57,2
"1760",15,5,2,1,28,0
"1761",15,4,1,1,60,2
"1762",15,7,1,1,35,2
"1763",15,7,2,1,39,1
"1764",15,8,2,2,43,0
"1765",15,7,2,1,36,1
"1766",15,8,2,1,49,2
"1767",15,6,2,1,51,2
"1768",15,8,2,1,35,1
"1769",15,7,1,1,51,2
"1770",15,6,1,1,30,0
"1771",15,3,1,1,80,0
"1772",15,7,2,1,36,1
"1773",8,3,1,1,65,0
"1774",8,8,1,2,58,0
"1775",8,3,1,1,27,2
"1776",8,1,1,1,22,2
"1777",8,1,1,1,55,0
"1778",8,2,1,1,45,0
"1779",8,8,2,1,53,0
"1780",8,5,1,1,45,0
"1781",8,10,2,1,75,0
"1782",8,4,1,1,33,0
"1783",8,6,1,1,35,1
"1784",8,1,1,1,17,1
"1785",8,1,1,1,21,1
"1786",8,3,1,1,44,2
"1787",8,1,1,1,41,2
"1788",8,3,1,1,25,0
"1789",8,2,1,1,39,1
"1790",8,5,2,1,49,0
"1791",8,5,1,1,41,0
"1792",8,5,1,2,55,0
"1793",8,4,1,1,25,1
"1794",8,4,1,1,73,0
"1795",8,1,1,1,75,0
"1796",8,3,1,1,77,0
"1797",8,6,1,2,45,0
"1798",8,1,1,1,24,0
"1799",8,6,1,1,35,0
"1800",8,4,1,1,28,0
"1801",8,4,2,1,31,1
"1802",11,7,5,2,56,2
"1803",11,3,4,2,32,2
"1804",11,6,5,1,55,3
